County FIPS,demand_covered,total_demand_of_county,hot_spot,county_name,state_name,priority,percentage_for_30,percentage_for_50,percentage_for_70
34031,459,1265,0.252079406,Passaic,NJ,195.7144508,36.28458498,56.12648221,68.45849802
34033,0,89,0.142662499,Salem,NJ,84.18514066,0,0,8.988764045
34035,23,359,0.109140435,Somerset,NJ,10.91404355,6.406685237,8.077994429,24.51253482
34037,0,66,0.046979101,Sussex,NJ,0.897300837,0,0,3.03030303
34039,243,867,0.155839674,Union,NJ,97.11928476,28.02768166,44.52133795,62.16839677
34041,13,89,0.084546914,Warren,NJ,18.41431788,14.60674157,25.84269663,39.3258427
35001,55,157,0.023118119,Bernalillo,NM,15.78505156,35.03184713,100,100
35003,0,1,0.028352708,Catron,NM,9.518003969,0,100,100
35005,2,3,0.004642885,Chaves,NM,4.434419252,66.66666667,100,100
35006,13,18,0.067478913,Cibola,NM,67.37094658,72.22222222,100,100
35007,0,0,0,Colfax,NM,0,100,100,100
35009,5,9,0.018384606,Curry,NM,16.13065327,55.55555556,100,100
35011,0,1,0.057208238,De Baca,NM,39.69679634,0,100,100
35013,42,58,0.026581727,Dona Ana,NM,26.15907789,72.4137931,100,100
35015,1,1,0.001710571,Eddy,NM,1.20287376,100,100,100
35017,1,1,0.003703978,Grant,NM,3.443218016,100,100,100
35019,1,1,0.023255814,Guadalupe,NM,22.16046512,100,100,100
35021,0,0,0,Harding,NM,0,100,100,100
35023,0,0,0,Hidalgo,NM,0,100,100,100
35025,2,3,0.00422119,Lea,NM,3.890671169,66.66666667,100,100
35027,0,0,0,Lincoln,NM,0,100,100,100
35028,0,0,0,Los Alamos,NM,0,100,100,100
35029,2,2,0.008435615,Luna,NM,8.427179552,100,100,100
35031,301,335,0.469404627,McKinley,NM,464.1942354,89.85074627,100,100
35033,0,0,0,Mora,NM,0,100,100,100
35035,2,5,0.007408505,Otero,NM,6.771373537,40,100,100
35037,0,0,0,Quay,NM,0,100,100,100
35039,0,6,0.015415842,Rio Arriba,NM,-15400.4265,0,0,0
35041,1,2,0.010810811,Roosevelt,NM,10.19459459,50,100,100
35043,10,40,0.027257612,Sandoval,NM,13.13271731,25,100,100
35045,177,281,0.226689685,San Juan,NM,208.4184966,62.98932384,100,100
35047,3,3,0.010998277,San Miguel,NM,10.84760054,100,100,100
35049,2,7,0.004655555,Santa Fe,NM,2.446494367,28.57142857,100,100
35051,0,1,0.009266982,Sierra,NM,8.475581503,0,100,100
35053,3,4,0.024042796,Socorro,NM,23.42970487,75,100,100
35055,2,2,0.006111909,Taos,NM,5.247685114,100,100,100
35057,1,2,0.012935774,Torrance,NM,9.688894638,50,100,100
35059,0,0,0,Union,NM,0,100,100,100
35061,4,7,0.009127895,Valencia,NM,8.252529731,57.14285714,100,100
36001,20,189,0.061864579,Albany,NY,18.8130184,10.58201058,32.27513228,70.37037037
36003,0,2,0.004339242,Allegany,NY,2.524570957,0,50,100
36005,2099,2652,0.18699668,Bronx,NY,185.6316038,79.14781297,94.45701357,100
36007,10,49,0.025723405,Broome,NY,15.86105161,20.40816327,42.85714286,79.59183673
36009,2,7,0.009196369,Cattaraugus,NY,6.697715359,28.57142857,71.42857143,100
36011,1,7,0.009141245,Cayuga,NY,4.593475763,14.28571429,42.85714286,85.71428571
36013,1,3,0.00236401,Chautauqua,NY,1.713434671,33.33333333,66.66666667,100
36015,0,8,0.00958589,Chemung,NY,4.649156442,0,25,87.5
36017,2,8,0.016946639,Chenango,NY,9.568072532,25,62.5,100
36019,3,8,0.00993974,Clinton,NY,5.27999006,37.5,50,100
36021,14,71,0.119405997,Columbia,NY,46.01907132,19.71830986,46.47887324,80.28169014
36023,0,1,0.002101679,Cortland,NY,0.725499674,0,0,100
36025,0,2,0.004531551,Delaware,NY,2.86892489,0,50,100
36027,38,244,0.082931704,Dutchess,NY,34.88936775,15.57377049,39.3442623,77.04918033
36029,70,620,0.067486519,Erie,NY,27.93941888,11.29032258,28.5483871,62.58064516
36031,1,4,0.010844517,Essex,NY,4.195743527,25,50,75
36033,1,2,0.003998241,Franklin,NY,2.827955699,50,50,100
36035,3,20,0.037465111,Fulton,NY,18.77002042,15,60,90
36037,0,12,0.020949721,Genesee,NY,3.936452514,0,33.33333333,83.33333333
36039,4,40,0.084767314,Greene,NY,35.25472578,10,22.5,77.5
36041,0,1,0.022644928,Hamilton,NY,8.826992754,0,0,0
36043,1,12,0.019569791,Herkimer,NY,10.41504265,8.333333333,58.33333333,91.66666667
36045,1,4,0.00364186,Jefferson,NY,2.361381722,25,100,100
36047,1618,3926,0.153365186,Kings,NY,125.0386362,41.21242995,73.99388691,96.23025981
36049,1,2,0.00760572,Lewis,NY,2.214024947,50,50,100
36051,1,17,0.027021013,Livingston,NY,9.251994787,5.882352941,52.94117647,94.11764706
36053,0,54,0.076119592,Madison,NY,12.68152408,0,38.88888889,87.03703704
36055,35,226,0.030467665,Monroe,NY,15.85537296,15.48672566,42.47787611,71.68141593
36057,1,9,0.018284878,Montgomery,NY,15.18742,11.11111111,66.66666667,100
36059,209,1408,0.103764102,Nassau,NY,25.21467672,14.84375,32.45738636,58.87784091
36061,196,1390,0.023952261,New York,NY,13.19769576,14.10071942,19.35251799,25.97122302
36063,9,125,0.059728308,Niagara,NY,19.81785255,7.2,24.8,68
36065,12,119,0.05203983,Oneida,NY,36.14686602,10.08403361,48.7394958,73.1092437
36067,13,251,0.054502658,Onondaga,NY,28.37953393,5.179282869,26.29482072,66.13545817
36069,0,10,0.009109376,Ontario,NY,2.108820609,0,50,80
36071,111,540,0.140281602,Orange,NY,77.68795137,20.55555556,53.33333333,88.14814815
36073,8,24,0.059476606,Orleans,NY,38.24345757,33.33333333,66.66666667,100
36075,2,7,0.005976572,Oswego,NY,3.882978723,28.57142857,71.42857143,100
36077,0,2,0.00336174,Otsego,NY,1.42403308,0,50,100
36079,12,72,0.073230269,Putnam,NY,5.946297803,16.66666667,30.55555556,48.61111111
36081,1453,3641,0.161545226,Queens,NY,100.1741946,39.90661906,68.66245537,94.97390827
36083,8,71,0.044734554,Rensselaer,NY,15.34395201,11.26760563,33.8028169,52.11267606
36085,118,541,0.113621328,Richmond,NY,54.12920068,21.81146026,48.98336414,85.76709797
36087,146,442,0.135670633,Rockland,NY,81.91792848,33.03167421,60.63348416,85.29411765
36089,4,10,0.009281604,St. Lawrence,NY,6.937998886,40,70,100
36091,0,30,0.013051252,Saratoga,NY,0.619934483,0,16.66666667,56.66666667
36093,4,46,0.029620281,Schenectady,NY,11.67927675,8.695652174,32.60869565,73.91304348
36095,0,4,0.012903642,Schoharie,NY,5.178231556,0,75,100
36097,0,0,0,Schuyler,NY,0,100,100,100
36099,1,5,0.014698965,Seneca,NY,6.599835372,20,40,100
36101,1,7,0.007339142,Steuben,NY,3.44279139,14.28571429,42.85714286,85.71428571
36103,379,1829,0.123865553,Suffolk,NY,26.58154776,20.72170585,34.88244943,61.78239475
36105,57,148,0.196203203,Sullivan,NY,155.7657228,38.51351351,58.10810811,93.24324324
36107,1,15,0.031118395,Tioga,NY,6.205007987,6.666666667,53.33333333,93.33333333
36109,0,3,0.002935995,Tompkins,NY,1.016441574,0,33.33333333,100
36111,14,97,0.054625422,Ulster,NY,25.69579835,14.43298969,40.20618557,85.56701031
36113,0,29,0.045352183,Warren,NY,7.900350307,0,20.68965517,75.86206897
36115,9,32,0.052284164,Washington,NY,20.91366577,28.125,46.875,81.25
36117,1,6,0.006672746,Wayne,NY,2.27807558,16.66666667,50,83.33333333
36119,392,1364,0.140981038,Westchester,NY,77.76514047,28.73900293,52.05278592,75.21994135
36121,1,7,0.017561906,Wyoming,NY,5.481070774,14.28571429,57.14285714,71.42857143
36123,1,2,0.008027937,Yates,NY,3.525870028,50,100,100
37001,44,44,0.025957324,Alamance,NC,20.34535039,100,100,100
37003,5,5,0.0133344,Alexander,NC,8.455343094,100,100,100
37005,3,3,0.026937236,Alleghany,NC,16.88425967,100,100,100
37007,7,7,0.028634541,Anson,NC,27.03959748,100,100,100
37009,5,5,0.018380326,Ashe,NC,9.179134654,100,100,100
37011,0,0,0,Avery,NC,0,100,100,100
37013,0,0,0,Beaufort,NC,0,100,100,100
37015,10,10,0.052778804,Bertie,NC,49.53290758,100,100,100
37017,19,19,0.05806491,Bladen,NC,54.84811442,100,100,100
37019,4,4,0.002800728,Brunswick,NC,1.00350091,100,100,100
37021,22,22,0.008422955,Buncombe,NC,3.199880547,100,100,100
37023,21,21,0.023208267,Burke,NC,19.69685583,100,100,100
37025,35,35,0.016169792,Cabarrus,NC,6.750888184,100,100,100
37027,14,14,0.01703619,Caldwell,NC,11.09055952,100,100,100
37029,1,1,0.009202172,Camden,NC,2.825066716,100,100,100
37031,3,3,0.004318224,Carteret,NC,1.837404459,100,100,100
37033,10,10,0.044239958,Caswell,NC,36.98460449,100,100,100
37035,16,16,0.010028141,Catawba,NC,6.499238488,100,100,100
37037,78,78,0.104740164,Chatham,NC,39.8955284,100,100,100
37039,5,5,0.017475185,Cherokee,NC,8.508667692,100,100,100
37041,2,2,0.014344115,Chowan,NC,11.64455282,100,100,100
37043,2,2,0.017807853,Clay,NC,3.90170065,100,100,100
37045,2,2,0.002041921,Cleveland,NC,1.705003727,100,100,100
37047,48,48,0.086474022,Columbus,NC,81.98602003,100,100,100
37049,9,9,0.008811522,Craven,NC,7.136451307,100,100,100
37051,66,66,0.019671603,Cumberland,NC,16.99626538,100,100,100
37053,3,3,0.010805749,Currituck,NC,1.29020639,100,100,100
37055,4,4,0.010808182,Dare,NC,1.566105542,100,100,100
37057,21,21,0.01252916,Davidson,NC,8.571198444,100,100,100
37059,5,5,0.011669701,Davie,NC,5.147505018,100,100,100
37061,93,93,0.158322126,Duplin,NC,154.9973613,100,100,100
37063,115,115,0.035771164,Durham,NC,22.16739038,100,100,100
37065,35,35,0.067998135,Edgecombe,NC,66.13498601,100,100,100
37067,99,99,0.025896232,Forsyth,NC,17.69748493,100,100,100
37069,5,5,0.007175145,Franklin,NC,4.574872641,100,100,100
37071,20,20,0.008907535,Gaston,NC,5.985863741,100,100,100
37073,2,2,0.017298045,Gates,NC,6.170212766,100,100,100
37075,1,1,0.011846938,Graham,NC,7.50858903,100,100,100
37077,0,0,0,Granville,NC,0,100,100,100
37079,10,10,0.047463097,Greene,NC,47.1023779,100,100,100
37081,147,147,0.027365435,Guilford,NC,17.42904534,100,100,100
37083,20,20,0.039992002,Halifax,NC,38.57628474,100,100,100
37085,40,40,0.029416956,Harnett,NC,23.14820262,100,100,100
37087,5,5,0.008023493,Haywood,NC,2.253799124,100,100,100
37089,28,28,0.023846632,Henderson,NC,7.654768901,100,100,100
37091,8,8,0.033788064,Hertford,NC,33.35895595,100,100,100
37093,25,25,0.045261976,Hoke,NC,40.39178767,100,100,100
37095,0,0,0,Hyde,NC,0,100,100,100
37097,23,23,0.012650848,Iredell,NC,4.737742429,100,100,100
37099,5,5,0.011379671,Jackson,NC,7.096363057,100,100,100
37101,32,32,0.01528621,Johnston,NC,8.246910514,100,100,100
37103,3,3,0.031850515,Jones,NC,27.90423612,100,100,100
37105,66,66,0.106832419,Lee,NC,90.60457437,100,100,100
37107,32,32,0.057194945,Lenoir,NC,56.81173926,100,100,100
37109,7,7,0.008129043,Lincoln,NC,2.897190835,100,100,100
37111,3,3,0.006556517,McDowell,NC,5.176370312,100,100,100
37113,1,1,0.002788778,Macon,NC,0.989458419,100,100,100
37115,0,0,0,Madison,NC,0,100,100,100
37117,8,8,0.035650624,Martin,NC,26.88413547,100,100,100
37119,291,291,0.026207811,Mecklenburg,NC,11.55240301,100,100,100
37121,0,0,0,Mitchell,NC,0,100,100,100
37123,6,6,0.022080742,Montgomery,NC,19.23895043,100,100,100
37125,18,18,0.017842982,Moore,NC,6.460943695,100,100,100
37127,17,17,0.018027954,Nash,NC,14.93976542,100,100,100
37129,21,21,0.008956255,New Hanover,NC,3.377403795,100,100,100
37131,22,22,0.112918955,Northampton,NC,101.8754812,100,100,100
37133,6,6,0.003031252,Onslow,NC,2.262829775,100,100,100
37135,20,20,0.01347019,Orange,NC,3.98582936,100,100,100
37137,1,1,0.007857929,Pamlico,NC,5.627848499,100,100,100
37139,26,26,0.065287264,Pasquotank,NC,50.58457212,100,100,100
37141,15,15,0.02378687,Pender,NC,13.03044719,100,100,100
37143,3,3,0.022283295,Perquimans,NC,11.24860729,100,100,100
37145,6,6,0.01519372,Person,NC,11.74778425,100,100,100
37147,15,15,0.008299123,Pitt,NC,6.84013677,100,100,100
37149,6,6,0.02895194,Polk,NC,11.07411697,100,100,100
37151,89,89,0.061948812,Randolph,NC,43.14734769,100,100,100
37153,25,25,0.055767472,Richmond,NC,54.62981552,100,100,100
37155,125,125,0.09569378,Robeson,NC,94.84210526,100,100,100
37157,10,10,0.010987804,Rockingham,NC,8.63311724,100,100,100
37159,62,62,0.04363493,Rowan,NC,35.53192388,100,100,100
37161,13,13,0.01939459,Rutherford,NC,14.64485521,100,100,100
37163,59,59,0.092868049,Sampson,NC,90.29560372,100,100,100
37165,9,9,0.025844988,Scotland,NC,25.67957959,100,100,100
37167,1,1,0.001592205,Stanly,NC,1.007069388,100,100,100
37169,0,0,0,Stokes,NC,0,100,100,100
37171,15,15,0.020896312,Surry,NC,15.16654361,100,100,100
37173,2,2,0.014014435,Swain,NC,10.89482167,100,100,100
37175,0,0,0,Transylvania,NC,0,100,100,100
37177,0,0,0,Tyrrell,NC,0,100,100,100
37179,38,38,0.015842641,Union,NC,2.967326638,100,100,100
37181,37,37,0.083080723,Vance,NC,81.31110363,100,100,100
37183,126,126,0.011333371,Wake,NC,3.143877146,100,100,100
37185,8,8,0.040545335,Warren,NC,36.25969287,100,100,100
37187,0,0,0,Washington,NC,0,100,100,100
37189,1,1,0.001780088,Watauga,NC,0.733574239,100,100,100
37191,55,55,0.044667874,Wayne,NC,42.44788071,100,100,100
37193,103,103,0.150558382,Wilkes,NC,104.2466234,100,100,100
37195,30,30,0.036674368,Wilson,NC,34.32720871,100,100,100
37197,21,21,0.055751719,Yadkin,NC,35.70340085,100,100,100
37199,5,5,0.027671703,Yancey,NC,15.87248879,100,100,100
38001,0,0,0,Adams,ND,0,100,100,100
38003,0,0,0,Barnes,ND,0,100,100,100
38005,2,2,0.029274005,Benson,ND,24.68676815,100,100,100
38007,0,0,0,Billings,ND,0,100,100,100
38009,0,0,0,Bottineau,ND,0,100,100,100
38011,0,0,0,Bowman,ND,0,100,100,100
38013,1,1,0.047281324,Burke,ND,0.330969267,100,100,100
38015,11,14,0.01464037,Burleigh,ND,2.545960304,78.57142857,100,100
38017,143,168,0.092346762,Cass,ND,13.17788295,85.11904762,100,100
38019,0,0,0,Cavalier,ND,0,100,100,100
38021,0,0,0,Dickey,ND,0,100,100,100
38023,0,0,0,Divide,ND,0,100,100,100
38025,1,1,0.022603978,Dunn,ND,5.03164557,100,100,100
38027,1,1,0.043725404,Eddy,ND,12.69785746,100,100,100
38029,0,0,0,Emmons,ND,0,100,100,100
38031,0,0,0,Foster,ND,0,100,100,100
38033,0,0,0,Golden Valley,ND,0,100,100,100
38035,21,22,0.03167701,Grand Forks,ND,9.594966235,95.45454545,100,100
38037,1,1,0.043975374,Grant,ND,3.122251539,100,100,100
38039,0,0,0,Griggs,ND,0,100,100,100
38041,0,0,0,Hettinger,ND,0,100,100,100
38043,0,0,0,Kidder,ND,0,100,100,100
38045,0,0,0,LaMoure,ND,0,100,100,100
38047,0,0,0,Logan,ND,0,100,100,100
38049,1,1,0.01740644,McHenry,ND,0.515230635,100,100,100
38051,0,0,0,McIntosh,ND,0,100,100,100
38053,2,2,0.013312034,McKenzie,ND,5.218317359,100,100,100
38055,1,1,0.010582011,McLean,ND,0.882539683,100,100,100
38057,2,2,0.024428973,Mercer,ND,2.481983633,100,100,100
38059,6,7,0.022318582,Morton,ND,2.309973218,85.71428571,100,100
38061,2,2,0.018966335,Mountrail,ND,7.127548601,100,100,100
38063,0,0,0,Nelson,ND,0,100,100,100
38065,0,0,0,Oliver,ND,0,100,100,100
38067,2,3,0.04411116,Pembina,ND,1.839435377,66.66666667,100,100
38069,1,1,0.025157233,Pierce,ND,4.81509434,100,100,100
38071,2,2,0.017362618,Ramsey,ND,6.132476777,100,100,100
38073,2,2,0.038328862,Ransom,ND,3.284783442,100,100,100
38075,1,1,0.042973786,Renville,ND,1.203266008,100,100,100
38077,2,2,0.012363232,Richland,ND,1.504605304,100,100,100
38079,2,2,0.014108352,Rolette,ND,12.7962754,100,100,100
38081,1,1,0.025654182,Sargent,ND,0.595177014,100,100,100
38083,0,0,0,Sheridan,ND,0,100,100,100
38085,0,0,0,Sioux,ND,0,100,100,100
38087,0,0,0,Slope,ND,0,100,100,100
38089,8,8,0.025405697,Stark,ND,5.436819207,100,100,100
38091,0,0,0,Steele,ND,0,100,100,100
38093,4,5,0.024149923,Stutsman,ND,5.853941267,80,100,100
38095,0,0,0,Towner,ND,0,100,100,100
38097,1,1,0.012444002,Traill,ND,1.153558985,100,100,100
38099,1,1,0.009397613,Walsh,ND,3.460201109,100,100,100
38101,3,3,0.00443518,Ward,ND,0.744223178,100,100,100
38103,0,0,0,Wells,ND,0,100,100,100
38105,4,5,0.013301764,Williams,ND,3.338742717,80,100,100
39001,1,1,0.003610369,Adams,OH,2.781428262,100,100,100
39003,16,16,0.01563248,Allen,OH,9.055895888,100,100,100
39005,5,5,0.00934859,Ashland,OH,4.051679007,100,100,100
39007,36,36,0.037021421,Ashtabula,OH,29.08773048,100,100,100
39009,2,2,0.003061521,Athens,OH,2.24256433,100,100,100
39011,5,6,0.013141756,Auglaize,OH,0.703083932,83.33333333,100,100
39013,67,67,0.099991046,Belmont,OH,35.95677999,100,100,100
39015,4,4,0.009209799,Brown,OH,3.728126727,100,100,100
39017,106,113,0.029493598,Butler,OH,10.67078359,93.80530973,100,100
39019,3,3,0.011146615,Carroll,OH,1.714349409,100,100,100
39021,4,4,0.010286743,Champaign,OH,3.063392053,100,100,100
39023,24,25,0.018645168,Clark,OH,13.55690132,96,100,100
39025,18,21,0.010173039,Clermont,OH,1.046805666,85.71428571,100,100
39027,4,4,0.009531071,Clinton,OH,4.21654594,100,100,100
39029,46,46,0.045149829,Columbiana,OH,21.91572686,100,100,100
39031,2,2,0.005464481,Coshocton,OH,3.391803279,100,100,100
39033,17,17,0.040969779,Crawford,OH,13.0734564,100,100,100
39035,378,402,0.03254871,Cuyahoga,OH,22.16241644,94.02985075,100,100
39037,8,8,0.015651595,Darke,OH,2.108269912,100,100,100
39039,4,4,0.010502271,Defiance,OH,2.274791924,100,100,100
39041,21,34,0.016254177,Delaware,OH,0.26981934,61.76470588,100,100
39043,16,16,0.021544179,Erie,OH,6.27797377,100,100,100
39045,22,26,0.016500184,Fairfield,OH,3.884143323,84.61538462,100,100
39047,6,6,0.021034181,Fayette,OH,10.55074496,100,100,100
39049,706,800,0.060755372,Franklin,OH,31.13105237,88.25,100,100
39051,5,5,0.011869154,Fulton,OH,2.109148744,100,100,100
39053,0,0,0,Gallia,OH,0,100,100,100
39055,16,20,0.021356341,Geauga,OH,1.924206345,80,100,100
39057,9,10,0.005919366,Greene,OH,1.228860463,90,100,100
39059,3,3,0.007717042,Guernsey,OH,5.175819936,100,100,100
39061,310,337,0.041224603,Hamilton,OH,22.13348942,91.98813056,100,100
39063,2,2,0.002639114,Hancock,OH,0.557117032,100,100,100
39065,3,3,0.009564802,Hardin,OH,4.505021521,100,100,100
39067,1,1,0.006648936,Harrison,OH,3.453457447,100,100,100
39069,3,3,0.011108643,Henry,OH,1.729615641,100,100,100
39071,1,1,0.002316906,Highland,OH,1.598202081,100,100,100
39073,3,3,0.010614209,Hocking,OH,4.972756864,100,100,100
39075,2,2,0.004549591,Holmes,OH,1.983621474,100,100,100
39077,5,5,0.008581334,Huron,OH,3.711426904,100,100,100
39079,2,2,0.006170364,Jackson,OH,4.767223028,100,100,100
39081,8,8,0.01224646,Jefferson,OH,6.728205128,100,100,100
39083,2,2,0.00320914,Knox,OH,0.944449793,100,100,100
39085,16,19,0.008255521,Lake,OH,1.06743892,84.21052632,100,100
39087,1,1,0.001681718,Lawrence,OH,0.938903183,100,100,100
39089,23,25,0.014135315,Licking,OH,3.236987029,92,100,100
39091,3,3,0.006568576,Logan,OH,2.081581713,100,100,100
39093,58,62,0.02001078,Lorain,OH,10.18348594,93.5483871,100,100
39095,302,304,0.070970333,Lucas,OH,48.79920065,99.34210526,100,100
39097,13,14,0.031298205,Madison,OH,10.58505287,92.85714286,100,100
39099,160,165,0.072152281,Mahoning,OH,42.49047809,96.96969697,100,100
39101,90,90,0.138263715,Marion,OH,88.6823468,100,100,100
39103,13,16,0.00890145,Medina,OH,0.090794788,81.25,100,100
39105,1,1,0.004365478,Meigs,OH,2.962849784,100,100,100
39107,34,35,0.08500923,Mercer,OH,4.335470708,97.14285714,100,100
39109,99,103,0.096273379,Miami,OH,11.46615944,96.11650485,100,100
39111,10,10,0.073238611,Monroe,OH,32.44470485,100,100,100
39113,73,78,0.014670285,Montgomery,OH,9.867233918,93.58974359,100,100
39115,1,1,0.006892749,Morgan,OH,3.900606562,100,100,100
39117,20,20,0.056612319,Morrow,OH,10.86956522,100,100,100
39119,7,7,0.008119237,Muskingum,OH,4.856115525,100,100,100
39121,1,1,0.00693289,Noble,OH,2.976289517,100,100,100
39123,5,5,0.012338063,Ottawa,OH,1.901295497,100,100,100
39125,1,1,0.005355613,Paulding,OH,1.545094259,100,100,100
39127,1,1,0.002767477,Perry,OH,1.534565783,100,100,100
39129,105,114,0.195015139,Pickaway,OH,54.95526626,92.10526316,100,100
39131,2,2,0.007201498,Pike,OH,5.756877431,100,100,100
39133,26,26,0.016003348,Portage,OH,3.92882203,100,100,100
39135,2,2,0.004892129,Preble,OH,0.82725894,100,100,100
39137,8,8,0.023626,Putnam,OH,0.361477806,100,100,100
39139,22,22,0.018158707,Richland,OH,11.20210641,100,100,100
39141,9,9,0.011739233,Ross,OH,8.51681319,100,100,100
39143,14,14,0.023924263,Sandusky,OH,9.538603507,100,100,100
39145,4,4,0.005311098,Scioto,OH,4.433173115,100,100,100
39147,0,0,0,Seneca,OH,0,100,100,100
39149,2,2,0.004116073,Shelby,OH,0.778761062,100,100,100
39151,85,89,0.024014722,Stark,OH,8.803797024,95.50561798,100,100
39153,161,172,0.031792212,Summit,OH,10.59952349,93.60465116,100,100
39155,51,51,0.025760959,Trumbull,OH,11.95308475,100,100,100
39157,74,74,0.08044615,Tuscarawas,OH,27.69760944,100,100,100
39159,3,4,0.00678104,Union,OH,0.5228182,75,100,100
39161,0,0,0,Van Wert,OH,0,100,100,100
39163,5,5,0.038211693,Vinton,OH,27.62323271,100,100,100
39165,26,34,0.01449263,Warren,OH,0.692747717,76.47058824,100,100
39167,9,9,0.015022283,Washington,OH,5.253292384,100,100,100
39169,30,30,0.025926886,Wayne,OH,12.41897848,100,100,100
39171,6,6,0.016352338,Williams,OH,4.400414259,100,100,100
39173,33,34,0.025990506,Wood,OH,4.319622067,97.05882353,100,100
39175,2,2,0.009186111,Wyandot,OH,2.088921551,100,100,100
40001,8,8,0.036045778,Adair,OK,32.3150401,100,100,100
40003,0,0,0,Alfalfa,OK,0,100,100,100
40005,0,0,0,Atoka,OK,0,100,100,100
40007,7,7,0.131801921,Beaver,OK,60.02259461,100,100,100
40009,1,1,0.004574775,Beckham,OK,3.256324626,100,100,100
40011,2,2,0.021211157,Blaine,OK,14.16481069,100,100,100
40013,3,3,0.006250651,Bryan,OK,5.079904157,100,100,100
40015,25,25,0.086920242,Caddo,OK,82.21785689,100,100,100
40017,9,9,0.006068534,Canadian,OK,1.590562755,100,100,100
40019,2,2,0.004157053,Carter,OK,3.289892124,100,100,100
40021,2,2,0.004110405,Cherokee,OK,3.810756931,100,100,100
40023,0,0,0,Choctaw,OK,0,100,100,100
40025,0,0,0,Cimarron,OK,0,100,100,100
40027,21,21,0.007394002,Cleveland,OK,2.540578986,100,100,100
40029,0,0,0,Coal,OK,0,100,100,100
40031,21,21,0.017391448,Comanche,OK,14.52881597,100,100,100
40033,0,0,0,Cotton,OK,0,100,100,100
40035,2,2,0.014142271,Craig,OK,12.07467119,100,100,100
40037,3,3,0.004194514,Creek,OK,2.055731104,100,100,100
40039,1,1,0.003447919,Custer,OK,2.586973761,100,100,100
40041,2,2,0.004650189,Delaware,OK,3.579250854,100,100,100
40043,0,0,0,Dewey,OK,0,100,100,100
40045,0,0,0,Ellis,OK,0,100,100,100
40047,4,4,0.006551363,Garfield,OK,3.870545073,100,100,100
40049,1,1,0.003608675,Garvin,OK,1.845837393,100,100,100
40051,6,6,0.01074614,Grady,OK,3.309811226,100,100,100
40053,0,0,0,Grant,OK,0,100,100,100
40055,1,1,0.017507003,Greer,OK,13.55392157,100,100,100
40057,0,0,0,Harmon,OK,0,100,100,100
40059,0,0,0,Harper,OK,0,100,100,100
40061,0,0,0,Haskell,OK,0,100,100,100
40063,0,0,0,Hughes,OK,0,100,100,100
40065,2,2,0.008153282,Jackson,OK,6.706889523,100,100,100
40067,1,1,0.016661113,Jefferson,OK,14.57014329,100,100,100
40069,0,0,0,Johnston,OK,0,100,100,100
40071,1,1,0.002296844,Kay,OK,1.933942763,100,100,100
40073,0,0,0,Kingfisher,OK,0,100,100,100
40075,2,2,0.022967386,Kiowa,OK,15.03215434,100,100,100
40077,0,0,0,Latimer,OK,0,100,100,100
40079,2,2,0.004011795,Le Flore,OK,3.623452952,100,100,100
40081,3,3,0.008601657,Lincoln,OK,4.117613327,100,100,100
40083,2,2,0.004165712,Logan,OK,1.243048468,100,100,100
40085,1,1,0.009753243,Love,OK,6.137715791,100,100,100
40087,19,19,0.046943717,McClain,OK,7.623659633,100,100,100
40089,0,0,0,McCurtain,OK,0,100,100,100
40091,2,2,0.010206165,McIntosh,OK,7.989385589,100,100,100
40093,2,2,0.026215756,Major,OK,8.399528116,100,100,100
40095,0,0,0,Marshall,OK,0,100,100,100
40097,2,2,0.00486618,Mayes,OK,3.658880779,100,100,100
40099,1,1,0.007105805,Murray,OK,5.03943722,100,100,100
40101,2,2,0.002941306,Muskogee,OK,2.746591761,100,100,100
40103,1,1,0.008983919,Noble,OK,3.041056509,100,100,100
40105,1,1,0.009924573,Nowata,OK,5.850535927,100,100,100
40107,0,0,0,Okfuskee,OK,0,100,100,100
40109,104,104,0.013041832,Oklahoma,OK,8.891920836,100,100,100
40111,1,1,0.002599766,Okmulgee,OK,2.251137398,100,100,100
40113,9,9,0.019164023,Osage,OK,11.95643379,100,100,100
40115,2,2,0.00642529,Ottawa,OK,6.152857648,100,100,100
40117,0,0,0,Pawnee,OK,0,100,100,100
40119,1,1,0.001222733,Payne,OK,0.627384329,100,100,100
40121,5,5,0.011453704,Pittsburg,OK,9.465341091,100,100,100
40123,0,0,0,Pontotoc,OK,0,100,100,100
40125,5,5,0.006887811,Pottawatomie,OK,5.382824554,100,100,100
40127,0,0,0,Pushmataha,OK,0,100,100,100
40129,0,0,0,Roger Mills,OK,0,100,100,100
40131,8,8,0.008652484,Rogers,OK,2.45211391,100,100,100
40133,6,6,0.024734108,Seminole,OK,22.97798664,100,100,100
40135,2,2,0.004811278,Sequoyah,OK,4.406649186,100,100,100
40137,1,1,0.002317873,Stephens,OK,1.402545025,100,100,100
40139,144,144,0.720612521,Texas,OK,591.6228794,100,100,100
40141,8,8,0.110344828,Tillman,OK,96.11034483,100,100,100
40143,85,85,0.013045774,Tulsa,OK,8.034892073,100,100,100
40145,6,6,0.007381072,Wagoner,OK,3.133265263,100,100,100
40147,28,28,0.054340443,Washington,OK,23.81198207,100,100,100
40149,0,0,0,Washita,OK,0,100,100,100
40151,0,0,0,Woods,OK,0,100,100,100
40153,0,0,0,Woodward,OK,0,100,100,100
